timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357168.594,343287.0,6676.053,9.936938,,,,
1780357168.595,343312.0,6675.978,9.936969,,,,
1780357168.595,343337.0,6675.945,9.936983,,,,
1780357168.596,343362.0,6676.176,9.936647,,,,
1780357168.597,343387.0,6676.143,9.936901,,,,
1780357168.598,343412.0,6676.169,9.93689,,,,
1780357168.599,343437.0,6676.319,9.936828,,,,
1780357168.659,343462.0,6676.549,9.936971,,,,
1780357168.660,343487.0,6676.679,9.936917,,,,
1780357168.661,343512.0,6676.814,9.936861,,,,
1780357168.708,343537.0,6676.916,9.936819,,,,
1780357168.708,343562.0,6676.828,9.936855,,,,
1780357168.760,343587.0,6676.889,9.93659,,,,
1780357168.762,343612.0,6676.963,9.93656,,,,
1780357168.824,343637.0,6676.882,9.936593,,,,
1780357168.825,343662.0,6676.964,9.93632,,,,
1780357168.888,343687.0,6676.855,9.936365,,,,
1780357168.890,343712.0,6676.924,9.936576,,,,
1780357168.890,343737.0,6676.897,9.936827,,,,
1780357168.952,343762.0,6676.781,9.936874,,,,
1780357168.952,343787.0,6677.094,9.936745,,,,
1780357169.009,343812.0,6677.162,9.936716,,,,
1780357169.009,343837.0,6677.298,9.93666,,,,
1780357169.010,343862.0,6677.156,9.936719,,,,
1780357169.079,343887.0,6677.08,9.93675,,,,
1780357169.080,343912.0,6677.147,9.936723,,,,
1780357169.081,343937.0,6677.1,9.936742,,,,
1780357169.127,343962.0,6677.121,9.936733,,,,
1780357169.189,343987.0,6677.073,9.936753,,,,
1780357169.190,344012.0,6677.053,9.936522,,,,
1780357169.191,344037.0,6677.073,9.936753,,,,
1780357169.254,344062.0,6676.917,9.936818,,,,
1780357169.265,344087.0,6676.923,9.936576,,,,
1780357169.266,344112.0,6676.916,9.936819,,,,
1780357169.326,344137.0,6676.909,9.936822,,,,
1780357169.328,344162.0,6676.828,9.936855,,,,
